query	subject	e_value	bitscore	pident	length
P0DJ80	sp|P48307|TFPI2_HUMAN	2.1e-08	40.8	42.593	54
P0DJ80	sp|P48307|TFPI2_HUMAN	2.16e-06	35.0	39.583	48
P0DJ80	sp|P48307|TFPI2_HUMAN	0.000115	30.0	45.0	40
P0DJ80	sp|O43278|SPIT1_HUMAN	4.74e-08	40.0	39.623	53
P0DJ80	sp|O43278|SPIT1_HUMAN	5.99e-08	39.7	36.957	46
P0DJ80	sp|Q96NZ8|WFKN1_HUMAN	7.82e-08	39.3	35.714	56
P0DJ80	sp|Q96NZ8|WFKN1_HUMAN	0.009	25.0	24.211	95
P0DJ80	sp|Q8IUA0|WFDC8_HUMAN	1.73e-07	38.1	38.596	57
P0DJ80	sp|Q9BQY6|WFDC6_HUMAN	5.95e-07	36.2	50.0	28
P0DJ80	sp|Q6UDR6|SPIT4_HUMAN	0.000821	27.3	30.357	56
P0DJ81	sp|P12111|CO6A3_HUMAN	4.76e-16	62.8	42.667	75
P0DJ81	sp|Q02388|CO7A1_HUMAN	7.44e-14	56.6	44.118	68
P0DJ81	sp|O95925|EPPI_HUMAN	9.77e-13	51.2	37.931	58
P0DJ81	sp|Q06481|APLP2_HUMAN	7.14e-11	47.8	39.655	58
P0DJ81	sp|P05067|A4_HUMAN	9.12e-11	47.8	55.263	38
P0DJ81	sp|P05067|A4_HUMAN	8.3	16.5	50.0	8
P0DJ81	sp|O95428|PPN_HUMAN	5.51e-10	45.4	41.176	51
P0DJ81	sp|O95428|PPN_HUMAN	0.28	20.8	37.037	27
P0DJ81	sp|O95428|PPN_HUMAN	1.3	18.9	52.941	17
P0DJ81	sp|P02760|AMBP_HUMAN	6.87e-10	45.1	40.0	55
P0DJ81	sp|P02760|AMBP_HUMAN	4.44e-09	42.7	37.736	53
P0DJ81	sp|O43291|SPIT2_HUMAN	8.15e-10	44.7	39.623	53
P0DJ81	sp|O43291|SPIT2_HUMAN	8.29e-08	39.3	44.444	36
P0DJ81	sp|P49223|SPIT3_HUMAN	4.04e-09	41.2	35.849	53
P0DJ81	sp|Q8TEU8|WFKN2_HUMAN	4.34e-09	42.7	37.5	56
P0DJ81	sp|Q8TEU8|WFKN2_HUMAN	9.38e-06	33.5	37.255	51
P0DJ81	sp|Q8TEU8|WFKN2_HUMAN	1.1	18.9	30.0	20
P0DJ81	sp|P10646|TFPI1_HUMAN	5.65e-08	39.7	33.962	53
P0DJ81	sp|P10646|TFPI1_HUMAN	6.98e-07	36.6	31.481	54
P0DJ81	sp|P10646|TFPI1_HUMAN	4.48e-06	34.3	33.962	53
P0DJ81	sp|O43278|SPIT1_HUMAN	2.01e-07	38.1	42.593	54
P0DJ81	sp|O43278|SPIT1_HUMAN	6.45e-07	36.6	40.0	35
P0DJ81	sp|Q2UY09|COSA1_HUMAN	2.36e-07	38.1	36.842	38
P0DJ81	sp|Q9BQY6|WFDC6_HUMAN	5.71e-07	36.2	50.0	28
P0DJ81	sp|P48307|TFPI2_HUMAN	7.05e-07	36.6	40.741	54
P0DJ81	sp|P48307|TFPI2_HUMAN	5.65e-05	31.2	37.5	48
P0DJ81	sp|P48307|TFPI2_HUMAN	9.87e-05	30.4	45.0	40
P0DJ81	sp|Q8IUA0|WFDC8_HUMAN	3.95e-06	34.3	36.842	57
P0DJ81	sp|Q96NZ8|WFKN1_HUMAN	7.25e-06	33.9	33.929	56
P0DJ81	sp|Q96NZ8|WFKN1_HUMAN	0.011	24.6	30.769	39
P0DJ81	sp|Q6UDR6|SPIT4_HUMAN	0.027	23.1	28.571	56
P0DJ82	sp|P12111|CO6A3_HUMAN	1.84e-18	69.7	45.205	73
P0DJ82	sp|Q02388|CO7A1_HUMAN	1.71e-16	63.9	50.0	56
P0DJ82	sp|Q02388|CO7A1_HUMAN	5.5	16.9	41.176	17
P0DJ82	sp|Q8TEU8|WFKN2_HUMAN	2.41e-14	57.8	46.429	56
P0DJ82	sp|Q8TEU8|WFKN2_HUMAN	4.7e-07	37.0	37.255	51
P0DJ82	sp|Q8TEU8|WFKN2_HUMAN	1.5	18.5	28.333	60
P0DJ82	sp|Q8TEU8|WFKN2_HUMAN	3.8	17.3	35.714	14
P0DJ82	sp|P05067|A4_HUMAN	6.57e-14	56.6	49.02	51
P0DJ82	sp|O43291|SPIT2_HUMAN	1.32e-13	55.1	41.27	63
P0DJ82	sp|O43291|SPIT2_HUMAN	8.52e-13	53.1	37.838	74
P0DJ82	sp|Q06481|APLP2_HUMAN	9.62e-13	53.1	44.231	52
P0DJ82	sp|P02760|AMBP_HUMAN	1.68e-12	52.4	41.818	55
P0DJ82	sp|P02760|AMBP_HUMAN	1.94e-11	49.3	39.623	53
P0DJ82	sp|P10646|TFPI1_HUMAN	1.96e-12	52.4	45.283	53
P0DJ82	sp|P10646|TFPI1_HUMAN	5.45e-12	50.8	40.741	54
P0DJ82	sp|P10646|TFPI1_HUMAN	9.63e-10	44.7	41.509	53
P0DJ82	sp|O95925|EPPI_HUMAN	3.16e-12	50.1	38.596	57
P0DJ82	sp|P49223|SPIT3_HUMAN	3.44e-12	48.9	43.396	53
P0DJ82	sp|O95428|PPN_HUMAN	3.9e-11	48.5	43.137	51
P0DJ82	sp|O95428|PPN_HUMAN	0.86	19.2	45.0	20
P0DJ82	sp|O43278|SPIT1_HUMAN	4.45e-11	48.5	45.652	46
P0DJ82	sp|O43278|SPIT1_HUMAN	3.67e-10	45.8	39.623	53
P0DJ82	sp|Q96NZ8|WFKN1_HUMAN	1.93e-10	46.6	39.286	56
P0DJ82	sp|Q96NZ8|WFKN1_HUMAN	0.000706	28.1	35.135	37
P0DJ82	sp|P48307|TFPI2_HUMAN	4.28e-10	45.4	48.936	47
P0DJ82	sp|P48307|TFPI2_HUMAN	4.83e-10	45.4	43.396	53
P0DJ82	sp|P48307|TFPI2_HUMAN	1.88e-06	35.4	43.636	55
P0DJ82	sp|Q2UY09|COSA1_HUMAN	5.25e-09	42.7	31.915	47
P0DJ82	sp|Q8IUA0|WFDC8_HUMAN	1.64e-07	38.1	35.088	57
P0DJ82	sp|Q9BQY6|WFDC6_HUMAN	1.95e-06	34.7	46.667	30
P0DJ82	sp|Q6UDR6|SPIT4_HUMAN	4.46e-05	30.8	30.435	46
P0DJ84	sp|P12111|CO6A3_HUMAN	7.91e-17	65.1	41.096	73
P0DJ84	sp|P12111|CO6A3_HUMAN	6.8	16.5	42.857	14
P0DJ84	sp|Q02388|CO7A1_HUMAN	2.67e-16	63.5	51.786	56
P0DJ84	sp|O43291|SPIT2_HUMAN	9.53e-14	55.5	42.857	63
P0DJ84	sp|O43291|SPIT2_HUMAN	1.44e-12	52.4	52.273	44
P0DJ84	sp|P05067|A4_HUMAN	1.54e-13	55.5	48.0	50
P0DJ84	sp|P10646|TFPI1_HUMAN	7.51e-13	53.5	40.741	54
P0DJ84	sp|P10646|TFPI1_HUMAN	9.94e-12	50.1	43.396	53
P0DJ84	sp|P10646|TFPI1_HUMAN	7.52e-09	42.0	39.623	53
P0DJ84	sp|Q8TEU8|WFKN2_HUMAN	8.17e-13	53.5	44.643	56
P0DJ84	sp|Q8TEU8|WFKN2_HUMAN	1.8e-06	35.4	35.294	51
P0DJ84	sp|Q8TEU8|WFKN2_HUMAN	2.5	18.1	26.923	26
P0DJ84	sp|Q8TEU8|WFKN2_HUMAN	9.4	16.2	44.444	9
P0DJ84	sp|Q06481|APLP2_HUMAN	1.31e-12	52.8	43.137	51
P0DJ84	sp|P02760|AMBP_HUMAN	4.01e-12	51.2	43.396	53
P0DJ84	sp|P02760|AMBP_HUMAN	5.1e-11	48.1	40.0	55
P0DJ84	sp|O95428|PPN_HUMAN	6.72e-12	50.8	45.098	51
P0DJ84	sp|O95428|PPN_HUMAN	7.7	16.5	47.059	17
P0DJ84	sp|O95925|EPPI_HUMAN	1.08e-11	48.5	38.596	57
P0DJ84	sp|P49223|SPIT3_HUMAN	1.19e-11	47.8	41.509	53
P0DJ84	sp|O43278|SPIT1_HUMAN	7.33e-11	47.8	45.652	46
P0DJ84	sp|O43278|SPIT1_HUMAN	7.47e-11	47.8	40.0	65
P0DJ84	sp|P48307|TFPI2_HUMAN	2.44e-09	43.5	46.809	47
P0DJ84	sp|P48307|TFPI2_HUMAN	8.52e-09	42.0	43.396	53
P0DJ84	sp|P48307|TFPI2_HUMAN	2.21e-07	37.7	39.474	76
P0DJ84	sp|Q96NZ8|WFKN1_HUMAN	6.09e-09	42.4	37.736	53
P0DJ84	sp|Q96NZ8|WFKN1_HUMAN	0.11	21.9	34.483	29
P0DJ84	sp|Q2UY09|COSA1_HUMAN	1.95e-08	41.2	34.043	47
P0DJ84	sp|Q8IUA0|WFDC8_HUMAN	6.14e-08	39.3	38.596	57
P0DJ84	sp|Q9BQY6|WFDC6_HUMAN	6.88e-07	35.8	50.0	28
P0DJ84	sp|Q6UDR6|SPIT4_HUMAN	1.9e-05	31.6	33.929	56
P0DJ85	sp|P12111|CO6A3_HUMAN	2.14e-17	66.6	42.857	77
P0DJ85	sp|Q02388|CO7A1_HUMAN	4.39e-15	60.1	45.588	68
P0DJ85	sp|Q02388|CO7A1_HUMAN	4.9	17.3	29.545	44
P0DJ85	sp|O95925|EPPI_HUMAN	1.56e-13	53.5	39.655	58
P0DJ85	sp|Q06481|APLP2_HUMAN	6.84e-13	53.5	41.379	58
P0DJ85	sp|P05067|A4_HUMAN	3.33e-12	51.6	45.833	48
P0DJ85	sp|P05067|A4_HUMAN	8.3	16.5	50.0	8
P0DJ85	sp|O43291|SPIT2_HUMAN	1.87e-11	49.3	41.509	53
P0DJ85	sp|O43291|SPIT2_HUMAN	2.04e-09	43.5	37.5	56
P0DJ85	sp|O95428|PPN_HUMAN	2.74e-11	49.3	43.137	51
P0DJ85	sp|O95428|PPN_HUMAN	1.3	18.9	52.941	17
P0DJ85	sp|O95428|PPN_HUMAN	3.7	17.3	34.783	23
P0DJ85	sp|P02760|AMBP_HUMAN	2.83e-11	48.9	39.286	56
P0DJ85	sp|P02760|AMBP_HUMAN	9.72e-11	47.4	40.0	55
P0DJ85	sp|P49223|SPIT3_HUMAN	3.1e-10	43.9	37.736	53
P0DJ85	sp|Q8TEU8|WFKN2_HUMAN	6.78e-10	45.1	39.286	56
P0DJ85	sp|Q8TEU8|WFKN2_HUMAN	7.3e-07	36.6	39.216	51
P0DJ85	sp|Q8TEU8|WFKN2_HUMAN	8.3	16.5	27.273	22
P0DJ85	sp|P10646|TFPI1_HUMAN	7.76e-10	45.1	35.849	53
P0DJ85	sp|P10646|TFPI1_HUMAN	1.91e-08	40.8	33.962	53
P0DJ85	sp|P10646|TFPI1_HUMAN	3.85e-07	37.4	35.849	53
P0DJ85	sp|P48307|TFPI2_HUMAN	2.47e-09	43.5	42.105	57
P0DJ85	sp|P48307|TFPI2_HUMAN	1.67e-06	35.4	39.583	48
P0DJ85	sp|P48307|TFPI2_HUMAN	9.4e-05	30.4	45.0	40
P0DJ85	sp|O43278|SPIT1_HUMAN	3.17e-08	40.4	39.286	56
P0DJ85	sp|O43278|SPIT1_HUMAN	3.71e-08	40.0	32.787	61
P0DJ85	sp|Q2UY09|COSA1_HUMAN	3.23e-08	40.4	36.364	44
P0DJ85	sp|Q8IUA0|WFDC8_HUMAN	1.05e-07	38.9	38.596	57
P0DJ85	sp|Q96NZ8|WFKN1_HUMAN	1.34e-07	38.5	35.714	56
P0DJ85	sp|Q96NZ8|WFKN1_HUMAN	0.013	24.6	31.579	38
P0DJ85	sp|Q9BQY6|WFDC6_HUMAN	2.63e-07	37.0	41.667	48
P0DJ85	sp|Q6UDR6|SPIT4_HUMAN	0.000346	28.1	30.357	56
P0DKL8	sp|P10646|TFPI1_HUMAN	3.6e-19	69.7	49.123	57
P0DKL8	sp|P10646|TFPI1_HUMAN	3.65e-18	67.0	46.032	63
P0DKL8	sp|P10646|TFPI1_HUMAN	4.01e-15	58.5	44.068	59
P0DKL8	sp|P12111|CO6A3_HUMAN	1.11e-17	66.2	42.373	59
P0DKL8	sp|P12111|CO6A3_HUMAN	1.1	18.5	50.0	12
P0DKL8	sp|P12111|CO6A3_HUMAN	1.6	17.7	41.667	12
P0DKL8	sp|P12111|CO6A3_HUMAN	6.8	16.2	57.143	7
P0DKL8	sp|Q8TEU8|WFKN2_HUMAN	1.34e-16	63.2	50.98	51
P0DKL8	sp|Q8TEU8|WFKN2_HUMAN	1.09e-07	37.7	28.07	57
P0DKL8	sp|P48307|TFPI2_HUMAN	3.94e-16	60.8	52.0	50
P0DKL8	sp|P48307|TFPI2_HUMAN	1.34e-14	57.0	48.077	52
P0DKL8	sp|P48307|TFPI2_HUMAN	0.000497	27.7	31.111	45
P0DKL8	sp|Q06481|APLP2_HUMAN	4.57e-16	61.6	43.939	66
P0DKL8	sp|P05067|A4_HUMAN	3.81e-15	58.9	48.148	54
P0DKL8	sp|Q96NZ8|WFKN1_HUMAN	7.63e-15	58.2	47.059	51
P0DKL8	sp|Q96NZ8|WFKN1_HUMAN	2.96e-05	31.2	33.333	39
P0DKL8	sp|O43291|SPIT2_HUMAN	1.69e-14	56.6	44.231	52
P0DKL8	sp|O43291|SPIT2_HUMAN	2.63e-12	50.8	38.462	52
P0DKL8	sp|O43278|SPIT1_HUMAN	1.8e-14	57.0	52.174	46
P0DKL8	sp|O43278|SPIT1_HUMAN	1e-12	52.0	42.308	52
P0DKL8	sp|P49223|SPIT3_HUMAN	4e-14	53.1	38.889	54
P0DKL8	sp|O95428|PPN_HUMAN	6.69e-14	55.5	42.623	61
P0DKL8	sp|O95428|PPN_HUMAN	1.2	18.1	50.0	14
P0DKL8	sp|Q02388|CO7A1_HUMAN	6.87e-14	55.5	46.296	54
P0DKL8	sp|Q02388|CO7A1_HUMAN	4.6	16.5	42.857	14
P0DKL8	sp|Q02388|CO7A1_HUMAN	5.8	16.2	83.333	6
P0DKL8	sp|P02760|AMBP_HUMAN	1.1e-12	52.0	45.455	55
P0DKL8	sp|P02760|AMBP_HUMAN	4.61e-09	41.6	39.216	51
P0DKL8	sp|O95925|EPPI_HUMAN	4.2e-12	48.9	41.176	51
P0DKL8	sp|Q2UY09|COSA1_HUMAN	4.4e-12	50.4	36.538	52
P0DKL8	sp|Q6UDR6|SPIT4_HUMAN	1.71e-11	46.6	41.509	53
P0DKL8	sp|Q8IUA0|WFDC8_HUMAN	7.32e-09	41.2	38.462	52
P0DKL8	sp|Q9BQY6|WFDC6_HUMAN	2.21e-06	33.9	51.724	29
P0DL86	sp|Q06481|APLP2_HUMAN	9.97e-21	74.3	51.786	56
P0DL86	sp|Q8TEU8|WFKN2_HUMAN	1.75e-18	67.8	56.863	51
P0DL86	sp|Q8TEU8|WFKN2_HUMAN	2.1e-08	39.3	33.962	53
P0DL86	sp|P05067|A4_HUMAN	2.45e-18	67.4	59.091	44
P0DL86	sp|O95925|EPPI_HUMAN	4e-17	61.2	41.818	55
P0DL86	sp|P49223|SPIT3_HUMAN	3.95e-15	55.1	44.444	54
P0DL86	sp|P48307|TFPI2_HUMAN	4.21e-15	57.8	51.923	52
P0DL86	sp|P48307|TFPI2_HUMAN	8.2e-09	40.4	40.816	49
P0DL86	sp|P48307|TFPI2_HUMAN	0.023	22.3	27.083	48
P0DL86	sp|P10646|TFPI1_HUMAN	1.59e-14	56.6	54.545	44
P0DL86	sp|P10646|TFPI1_HUMAN	8.33e-13	51.6	48.889	45
P0DL86	sp|P10646|TFPI1_HUMAN	1.87e-11	48.1	46.154	52
P0DL86	sp|P10646|TFPI1_HUMAN	7.8	15.4	36.0	25
P0DL86	sp|P02760|AMBP_HUMAN	2.8e-14	55.8	49.02	51
P0DL86	sp|P02760|AMBP_HUMAN	4.97e-11	47.0	43.478	46
P0DL86	sp|O43291|SPIT2_HUMAN	4.59e-14	55.1	49.02	51
P0DL86	sp|O43291|SPIT2_HUMAN	5.41e-12	49.3	43.137	51
P0DL86	sp|P12111|CO6A3_HUMAN	9.67e-14	54.7	40.385	52
P0DL86	sp|Q96NZ8|WFKN1_HUMAN	2.64e-13	53.1	45.098	51
P0DL86	sp|Q96NZ8|WFKN1_HUMAN	5.53e-07	35.4	34.091	44
P0DL86	sp|Q02388|CO7A1_HUMAN	3.59e-13	52.8	50.0	54
P0DL86	sp|Q02388|CO7A1_HUMAN	8.7	15.4	50.0	12
P0DL86	sp|Q8IUA0|WFDC8_HUMAN	1.03e-11	48.5	47.059	51
P0DL86	sp|O95428|PPN_HUMAN	1.09e-11	48.5	39.623	53
P0DL86	sp|Q2UY09|COSA1_HUMAN	1.01e-10	45.8	35.294	51
P0DL86	sp|O43278|SPIT1_HUMAN	9.38e-10	43.1	38.182	55
P0DL86	sp|O43278|SPIT1_HUMAN	1.63e-09	42.4	40.385	52
P0DL86	sp|Q9BQY6|WFDC6_HUMAN	3.21e-07	35.4	46.875	32
P0DL86	sp|Q6UDR6|SPIT4_HUMAN	2.02e-06	33.1	30.952	42
P0DMJ2	sp|P48307|TFPI2_HUMAN	7.37e-18	65.1	54.717	53
P0DMJ2	sp|P48307|TFPI2_HUMAN	5.69e-10	43.9	42.553	47
P0DMJ2	sp|P48307|TFPI2_HUMAN	6.08e-05	29.6	35.185	54
P0DMJ2	sp|O43291|SPIT2_HUMAN	1.67e-16	61.6	48.148	54
P0DMJ2	sp|O43291|SPIT2_HUMAN	1.69e-12	50.8	39.623	53
P0DMJ2	sp|Q8TEU8|WFKN2_HUMAN	2.69e-15	58.9	46.154	52
P0DMJ2	sp|Q8TEU8|WFKN2_HUMAN	3.59e-08	38.9	35.088	57
P0DMJ2	sp|Q96NZ8|WFKN1_HUMAN	1.33e-14	57.0	42.593	54
P0DMJ2	sp|Q96NZ8|WFKN1_HUMAN	1.71e-06	34.3	32.203	59
P0DMJ2	sp|P10646|TFPI1_HUMAN	1.44e-14	56.6	49.02	51
P0DMJ2	sp|P10646|TFPI1_HUMAN	1.92e-14	56.2	45.098	51
P0DMJ2	sp|P10646|TFPI1_HUMAN	2.89e-13	53.1	49.02	51
P0DMJ2	sp|P49223|SPIT3_HUMAN	1.54e-14	53.5	43.137	51
P0DMJ2	sp|O43278|SPIT1_HUMAN	2.1e-14	56.2	49.02	51
P0DMJ2	sp|O43278|SPIT1_HUMAN	9.94e-14	54.7	43.103	58
P0DMJ2	sp|P12111|CO6A3_HUMAN	3.99e-14	55.5	41.176	51
P0DMJ2	sp|P02760|AMBP_HUMAN	5.27e-14	55.1	47.17	53
P0DMJ2	sp|P02760|AMBP_HUMAN	8.2e-12	48.9	43.137	51
P0DMJ2	sp|P05067|A4_HUMAN	1.82e-13	53.9	47.826	46
P0DMJ2	sp|Q06481|APLP2_HUMAN	3.86e-13	52.8	47.727	44
P0DMJ2	sp|O95925|EPPI_HUMAN	1.62e-12	49.7	41.176	51
P0DMJ2	sp|Q02388|CO7A1_HUMAN	2.51e-12	50.4	36.667	60
P0DMJ2	sp|Q6UDR6|SPIT4_HUMAN	2.98e-12	48.1	41.176	51
P0DMJ2	sp|Q8IUA0|WFDC8_HUMAN	3.04e-12	50.1	39.286	56
P0DMJ2	sp|Q8IUA0|WFDC8_HUMAN	7.9	15.4	23.077	52
P0DMJ2	sp|O95428|PPN_HUMAN	1.79e-11	48.1	43.137	51
P0DMJ2	sp|O95428|PPN_HUMAN	4.9	16.2	33.333	15
P0DMJ2	sp|Q2UY09|COSA1_HUMAN	2.04e-10	45.1	33.333	51
P0DMJ2	sp|Q9BQY6|WFDC6_HUMAN	1.66e-09	41.6	47.619	42
P0DMJ3	sp|P49223|SPIT3_HUMAN	2.83e-18	63.2	46.429	56
P0DMJ3	sp|P10646|TFPI1_HUMAN	5.61e-18	66.2	54.545	55
P0DMJ3	sp|P10646|TFPI1_HUMAN	1.18e-14	57.0	41.818	55
P0DMJ3	sp|P10646|TFPI1_HUMAN	6.64e-11	46.6	39.216	51
P0DMJ3	sp|O43291|SPIT2_HUMAN	5.43e-17	63.2	50.98	51
P0DMJ3	sp|O43291|SPIT2_HUMAN	1.84e-09	42.4	37.778	45
P0DMJ3	sp|Q8TEU8|WFKN2_HUMAN	9.49e-17	63.2	49.057	53
P0DMJ3	sp|Q8TEU8|WFKN2_HUMAN	6.14e-08	38.1	33.962	53
P0DMJ3	sp|Q06481|APLP2_HUMAN	1.55e-16	62.4	46.429	56
P0DMJ3	sp|P12111|CO6A3_HUMAN	2.24e-15	59.3	43.137	51
P0DMJ3	sp|P12111|CO6A3_HUMAN	0.51	18.9	43.75	16
P0DMJ3	sp|P12111|CO6A3_HUMAN	2.0	17.3	35.294	17
P0DMJ3	sp|P12111|CO6A3_HUMAN	2.6	16.9	54.545	11
P0DMJ3	sp|P12111|CO6A3_HUMAN	3.2	16.5	50.0	14
P0DMJ3	sp|P05067|A4_HUMAN	4.52e-15	58.2	47.826	46
P0DMJ3	sp|P48307|TFPI2_HUMAN	4.62e-15	57.8	50.98	51
P0DMJ3	sp|P48307|TFPI2_HUMAN	3.1e-13	52.8	43.137	51
P0DMJ3	sp|P48307|TFPI2_HUMAN	9.08e-06	32.0	36.207	58
P0DMJ3	sp|O43278|SPIT1_HUMAN	2.47e-14	56.2	45.283	53
P0DMJ3	sp|O43278|SPIT1_HUMAN	1.8e-13	53.5	46.154	52
P0DMJ3	sp|Q02388|CO7A1_HUMAN	3.74e-14	55.8	44.444	54
P0DMJ3	sp|O95428|PPN_HUMAN	2.54e-13	53.1	43.636	55
P0DMJ3	sp|O95428|PPN_HUMAN	4.9	16.2	36.0	25
P0DMJ3	sp|Q96NZ8|WFKN1_HUMAN	3.82e-13	52.8	45.098	51
P0DMJ3	sp|Q96NZ8|WFKN1_HUMAN	1.38e-06	34.3	32.143	56
P0DMJ3	sp|Q96NZ8|WFKN1_HUMAN	2.8	16.9	22.222	27
P0DMJ3	sp|O95925|EPPI_HUMAN	1.79e-12	49.3	40.385	52
P0DMJ3	sp|P02760|AMBP_HUMAN	2.24e-12	50.4	43.396	53
P0DMJ3	sp|P02760|AMBP_HUMAN	1.33e-10	45.4	39.623	53
P0DMJ3	sp|Q6UDR6|SPIT4_HUMAN	6.82e-12	47.0	43.137	51
P0DMJ3	sp|Q2UY09|COSA1_HUMAN	1.12e-10	45.8	33.333	51
P0DMJ3	sp|Q2UY09|COSA1_HUMAN	5.5	16.2	34.783	23
P0DMJ3	sp|Q8IUA0|WFDC8_HUMAN	9.02e-10	43.1	37.255	51
P0DMJ3	sp|Q9BQY6|WFDC6_HUMAN	1.07e-05	31.6	51.852	27
P0DMJ4	sp|P49223|SPIT3_HUMAN	1.73e-18	63.5	47.273	55
P0DMJ4	sp|Q06481|APLP2_HUMAN	6.7e-17	63.5	47.273	55
P0DMJ4	sp|O43291|SPIT2_HUMAN	8.54e-17	62.4	50.0	52
P0DMJ4	sp|O43291|SPIT2_HUMAN	5.68e-11	46.6	40.0	45
P0DMJ4	sp|Q8TEU8|WFKN2_HUMAN	9.13e-17	63.2	49.057	53
P0DMJ4	sp|Q8TEU8|WFKN2_HUMAN	2.46e-08	39.3	33.962	53
P0DMJ4	sp|P12111|CO6A3_HUMAN	1.42e-16	62.4	46.154	52
P0DMJ4	sp|P12111|CO6A3_HUMAN	0.51	18.9	43.75	16
P0DMJ4	sp|P12111|CO6A3_HUMAN	1.7	17.3	35.484	31
P0DMJ4	sp|P12111|CO6A3_HUMAN	3.2	16.5	50.0	14
P0DMJ4	sp|P10646|TFPI1_HUMAN	2.39e-16	61.6	53.704	54
P0DMJ4	sp|P10646|TFPI1_HUMAN	2.59e-13	53.1	40.741	54
P0DMJ4	sp|P10646|TFPI1_HUMAN	4.42e-13	52.4	40.385	52
P0DMJ4	sp|P48307|TFPI2_HUMAN	5.64e-16	60.1	50.98	51
P0DMJ4	sp|P48307|TFPI2_HUMAN	6.91e-12	48.9	41.176	51
P0DMJ4	sp|P48307|TFPI2_HUMAN	4.91e-07	35.4	37.288	59
P0DMJ4	sp|P05067|A4_HUMAN	9.28e-16	60.1	46.809	47
P0DMJ4	sp|Q96NZ8|WFKN1_HUMAN	1.33e-13	53.9	45.098	51
P0DMJ4	sp|Q96NZ8|WFKN1_HUMAN	5.47e-07	35.4	33.333	57
P0DMJ4	sp|Q96NZ8|WFKN1_HUMAN	2.8	16.9	22.222	27
P0DMJ4	sp|Q02388|CO7A1_HUMAN	3.84e-13	52.8	44.444	54
P0DMJ4	sp|Q02388|CO7A1_HUMAN	6.5	15.8	53.846	13
P0DMJ4	sp|O95925|EPPI_HUMAN	1.33e-12	49.7	41.176	51
P0DMJ4	sp|O43278|SPIT1_HUMAN	1.71e-12	50.8	42.308	52
P0DMJ4	sp|O43278|SPIT1_HUMAN	5.49e-12	49.7	43.137	51
P0DMJ4	sp|P02760|AMBP_HUMAN	1.91e-12	50.8	42.308	52
P0DMJ4	sp|P02760|AMBP_HUMAN	2.01e-12	50.8	43.396	53
P0DMJ4	sp|O95428|PPN_HUMAN	4.14e-12	50.1	42.593	54
P0DMJ4	sp|Q6UDR6|SPIT4_HUMAN	4.66e-12	47.4	40.385	52
P0DMJ4	sp|Q2UY09|COSA1_HUMAN	3.84e-10	44.3	33.333	51
P0DMJ4	sp|Q8IUA0|WFDC8_HUMAN	2.39e-09	42.0	35.294	51
P0DMJ4	sp|Q9BQY6|WFDC6_HUMAN	0.000105	28.9	50.0	26
P0DMJ6	sp|P10646|TFPI1_HUMAN	5.74e-17	63.5	44.828	58
P0DMJ6	sp|P10646|TFPI1_HUMAN	2.35e-15	58.9	46.154	52
P0DMJ6	sp|P10646|TFPI1_HUMAN	3.61e-13	52.8	45.283	53
P0DMJ6	sp|P49223|SPIT3_HUMAN	4.97e-15	55.1	43.137	51
P0DMJ6	sp|P12111|CO6A3_HUMAN	5.26e-15	58.2	40.351	57
P0DMJ6	sp|P12111|CO6A3_HUMAN	0.85	18.5	83.333	6
P0DMJ6	sp|P12111|CO6A3_HUMAN	4.9	16.2	66.667	6
P0DMJ6	sp|Q8TEU8|WFKN2_HUMAN	1.64e-14	57.0	50.98	51
P0DMJ6	sp|Q8TEU8|WFKN2_HUMAN	4.18e-06	33.1	30.189	53
P0DMJ6	sp|Q8TEU8|WFKN2_HUMAN	9.9	15.4	32.0	25
P0DMJ6	sp|P48307|TFPI2_HUMAN	3.64e-14	55.5	48.077	52
P0DMJ6	sp|P48307|TFPI2_HUMAN	4.01e-10	44.3	38.776	49
P0DMJ6	sp|P48307|TFPI2_HUMAN	0.000373	27.7	31.111	45
P0DMJ6	sp|O43291|SPIT2_HUMAN	4.59e-14	55.1	46.154	52
P0DMJ6	sp|O43291|SPIT2_HUMAN	2.11e-12	50.4	36.842	57
P0DMJ6	sp|P05067|A4_HUMAN	7.51e-14	55.1	48.936	47
P0DMJ6	sp|P02760|AMBP_HUMAN	1.27e-13	54.3	45.098	51
P0DMJ6	sp|P02760|AMBP_HUMAN	2e-12	50.8	39.216	51
P0DMJ6	sp|Q06481|APLP2_HUMAN	1.49e-13	54.3	38.889	54
P0DMJ6	sp|Q06481|APLP2_HUMAN	0.77	18.5	71.429	7
P0DMJ6	sp|Q02388|CO7A1_HUMAN	1.66e-12	51.2	44.444	54
P0DMJ6	sp|Q02388|CO7A1_HUMAN	1.2	18.1	71.429	7
P0DMJ6	sp|Q02388|CO7A1_HUMAN	9.7	15.4	62.5	8
P0DMJ6	sp|Q96NZ8|WFKN1_HUMAN	6.36e-12	49.7	45.098	51
P0DMJ6	sp|Q96NZ8|WFKN1_HUMAN	2.11e-05	31.2	34.091	44
P0DMJ6	sp|O95925|EPPI_HUMAN	1.08e-11	47.4	37.037	54
P0DMJ6	sp|O43278|SPIT1_HUMAN	1.57e-11	48.5	46.154	52
P0DMJ6	sp|O43278|SPIT1_HUMAN	1.38e-10	45.8	37.931	58
